GVKEY,datadate,fyear,tic,conm,curcd,at,bkvlps,ceq,ceql,che,cogs,csho,dlc,dltt,dvc,ebit,ebitda,epsfx,lt,ni,revt,seq,costat,prcc_f,gross profit,gp/at,asset turnover,gross margin,div /share,div yeild,if pro,if div,
38488,31-Dec-21,2021,COMP,COMPASS INC,USD,1800.6,2.0617,843.8,843.8,618.3,5616.7,409.268,97.7,483,0,-299.3,-234.9,-1.26,953,-494.1,6421,843.8,A,9.09,804.3,0.446684439,3.566033544,0.125260863,0,0,FALSE,FALSE,
4430,31-Dec-21,2021,EQT,EQT CORP,USD,21607.388,26.646,10029.527,10029.527,113.963,2678.873,376.399,982.872,4554.802,0,-1290.912,385.79,-3.58,11561.625,-1155.759,3064.663,10029.527,A,21.81,385.79,0.017854541,0.141834034,0.125883335,0,0,FALSE,FALSE,
8486,31-Dec-21,2021,TPC,TUTOR PERINI CORP,USD,4724.898,32.3885,1654.921,1654.921,295.751,4057.21,51.096,31.887,1019.305,0,226.804,345.033,1.79,3051.178,91.925,4641.83,1654.921,A,12.37,584.62,0.123731772,0.982419091,0.125946017,0,0,FALSE,FALSE,
28787,30-Jun-21,2021,PFGC,PERFORMANCE FOOD GROUP CO,USD,7845.7,15.8951,2106.1,2106.1,11.1,25516,132.5,125.7,2873.5,0,253.8,592.7,0.3,5739.6,40.7,29203.1,2106.1,A,48.49,3687.1,0.469951693,3.722179028,0.126257144,0,0,FALSE,FALSE,
19184,31-Dec-21,2021,CELPQ,CYPRESS ENVIRONMNTL PRTNS LP,USD,96.978,-1.2167,-15.04,-15.04,9.302,102.471,12.361,54.707,1.082,0,-7.772,-3.051,-1.11,62.418,-10.599,117.317,33.384,A,1.1203,14.846,0.153086267,1.20972798,0.126546025,0,0,FALSE,FALSE,
23167,30-Sep-21,2021,BLBD,BLUE BIRD CORP,USD,356.02,-1.2004,-32.656,-32.656,11.709,597.384,27.205,17.335,204.64,0,11.218,24.664,-0.01,388.676,-0.289,683.995,-32.656,A,20.86,86.611,0.243275659,1.921226336,0.126625195,0,0,FALSE,FALSE,
8457,31-Dec-21,2021,PEI,PENNSYLVANIA RE INVS TRUST,USD,2051.736,-5.6079,16.008,-449.75,58.077,255.506,80.2,1456.831,442.857,0,-12.687,,-2.04,2044.689,-132.737,292.698,16.162,A,1.02,37.192,0.018127088,0.142658705,0.127066123,0,0,FALSE,FALSE,
36395,31-Dec-21,2021,KC,KINGSOFT CLOUD HO -ADR,USD,3318.116,6.8669,1669.279,1669.279,1093.707,1244.323,243.092,345.217,99.359,0,-285.308,-150.618,-1.09,1508.973,-250.096,1426.354,1669.279,A,15.75,182.031,0.054859746,0.429868636,0.127619791,0,0,FALSE,FALSE,
146352,31-Dec-21,2021,ACH,ALUMINUM CORP CHINA LTD,USD,30284.075,13.2392,9014.638,9014.638,3019.01,37028.707,680.907,4575.474,10090.002,0,2927.547,4267.248,1.13,18826.458,799.627,42463.912,9014.638,A,13.73,5435.205,0.17947403,1.402186199,0.127995862,0,0,FALSE,FALSE,
277487,30-Jun-21,2021,LND,BRASILAGRO CIA BRAS DE PROP,USD,683.457,4.3866,435.115,435.115,211.14,130.139,99.192,70.291,101.589,2.712,-17.524,4.406,0.89,248.342,63.325,149.262,435.115,A,6.07,19.123,0.027979814,0.218392671,0.128117002,0.027340915,0.004504269,FALSE,1,
165466,31-Dec-21,2021,DCP,DCP MIDSTREAM LP,USD,13380,24.4752,5100,5100,129,9874,208.374,381,5171,384,854,1228,1.59,7504,391,11325,5851,A,27.48,1451,0.108445441,0.846412556,0.12812362,1.842840278,0.067061145,FALSE,1,
35419,31-Dec-21,2021,DOYU,DOUYU INTL HLDINGS LTD -ADR,USD,1284.064,2.8861,985.23,985.23,1030.076,1257.269,341.366,4.788,4.924,0,-114.757,-100.789,-0.28,298.834,-91.6,1442.811,985.23,A,2.64,185.542,0.144495913,1.123628573,0.128597578,0,0,FALSE,FALSE,
187692,31-Dec-21,2021,REGI,RENEWABLE ENERGY GROUP INC,USD,2558.944,34.3545,1727.826,1727.826,792.689,2826.772,50.294,13.026,575.746,0,229.382,276.767,4.44,831.118,213.819,3244.05,1727.826,A,42.44,417.278,0.163066484,1.26772997,0.12862872,0,0,FALSE,FALSE,
2270,31-Dec-21,2021,VAL,VALARIS LTD,USD,2609.2,14.108,1058.1,1058.1,644.6,1072.5,75,10,557.8,0,-150.8,74.9,-60,1548.4,-4500,1232.4,1058.1,A,36,159.9,0.061283152,0.472328683,0.129746835,0,0,FALSE,FALSE,
185532,31-Dec-21,2021,TRGP,TARGA RESOURCES CORP,USD,15208.2,8.8151,2011.8,2011.8,158.5,14747.8,228.221,174.5,6468.9,87.3,1327.4,2202,-0.07,9279.8,71.2,16949.8,2761.5,A,52.24,2202,0.14479031,1.114517168,0.129913037,0.382523957,0.007322434,FALSE,1,
158354,31-Dec-21,2021,GNW,GENWORTH FINANCIAL INC,USD,99171,30.5676,15510,15510,3096,6382,507.4,0,1944,0,923,953,1.72,82905,904,7335,15510,A,4.05,953,0.009609664,0.073963155,0.129925017,0,0,FALSE,FALSE,
136648,31-Dec-21,2021,VC,VISTEON CORP,USD,2234,18.4384,516,516,455,2411,27.985,32,466,0,79,187,1.44,1618,41,2773,516,A,111.14,362,0.162041182,1.241271262,0.130544537,0,0,FALSE,FALSE,
8210,31-Dec-21,2021,OSG,OVERSEAS SHIPHOLDING GROUP,USD,1115.729,3.8845,338.614,338.614,83.209,311.855,87.17,126.235,514.663,0,-23.904,23.11,-0.51,777.115,-46.252,359.062,338.614,A,1.88,47.207,0.042310454,0.321818291,0.131473116,0,0,FALSE,FALSE,
185952,31-Oct-21,2021,REVG,REV GROUP INC,USD,1238.3,8.0329,518.8,518.8,13.3,2067.6,64.584,7.1,227.8,6.6,88.1,120.1,0.69,719.5,44.4,2380.8,518.8,A,15.11,313.2,0.2529274,1.922635872,0.131552419,0.102192493,0.006763236,FALSE,1,
32822,30-Sep-21,2021,FAMI,FARMMI INC,USD,165.687,0.2866,159.876,159.876,62.046,34.113,557.78,2.328,0.749,0,2.852,2.92,0.02,4.895,2.358,39.29,159.876,A,0.4625,5.177,0.031245662,0.237133873,0.131763808,0,0,FALSE,FALSE,
38928,31-Dec-21,2021,HEPS,D MARKET ELEKTRONIK HIZMETLE,USD,687.57,0.7162,233.47,233.47,437.204,572.459,325.998,26.389,8.893,0,-152.217,-139.923,-0.21,454.1,-61.075,659.361,233.47,A,1.91,86.902,0.12639004,0.958972905,0.131797301,0,0,FALSE,FALSE,
164652,31-Dec-21,2021,BKD,BROOKDALE SENIOR LIVING INC,USD,6410.467,3.7303,697.402,697.402,556.269,2383.963,186.958,233.918,4992.099,0,-156.792,180.821,-0.54,5710.844,-99.29,2745.891,697.402,A,5.16,361.928,0.056458913,0.428344924,0.131807126,0,0,FALSE,FALSE,
8582,31-Mar-22,2021,SENEA,SENECA FOODS CORP,USD,947.03,64.3488,583.193,583.193,10.904,1201.178,9.063,26.02,152.099,0,71.589,107.759,5.79,363.193,51.007,1385.28,583.837,A,51.54,184.102,0.194399333,1.462762531,0.132898764,0,0,FALSE,FALSE,
160681,31-Dec-21,2021,HY,HYSTER-YALE MATERIALS HNDLNG,USD,1970.1,21.2218,357.1,357.1,65.5,2666.1,16.827,273.3,318,21.6,-86.8,-40.6,-10.29,1587.2,-173,3075.7,357.1,A,41.1,409.6,0.207908228,1.561189787,0.133172936,1.283651275,0.031232391,FALSE,1,
21834,31-Dec-21,2021,TUSK,MAMMOTH ENERGY SERVICES INC,USD,720.892,9.9225,463.222,463.222,11.661,198.326,46.684,12.584,102.851,0,-126.085,-47.61,-2.18,257.67,-101.43,228.962,463.222,A,1.82,30.636,0.042497351,0.317609295,0.133803863,0,0,FALSE,FALSE,
10443,31-Dec-21,2021,TEN,TENNECO INC,USD,11622,1.0351,85,85,865,15621,82.12,149,5258,0,522,1112,0.42,11135,35,18035,85,A,11.3,2414,0.207709516,1.551798314,0.133850846,0,0,FALSE,FALSE,
4494,31-Dec-21,2021,EXPD,EXPEDITORS INTL WASH INC,USD,7609.929,20.8984,3494.426,3494.426,1728.692,14306.793,167.21,82.019,385.641,195.766,1909.326,1960.638,8.27,4111.938,1415.492,16523.517,3494.426,A,134.29,2216.724,0.291293651,2.171310271,0.134155701,1.17077926,0.008718291,FALSE,1,
178519,31-Dec-21,2021,LPLA,LPL FINANCIAL HOLDINGS INC,USD,7991.6,20.8843,1670.533,1670.533,2077.377,6683.611,79.99,160.846,3004.715,80.095,806.531,1037.219,5.63,6321.067,459.866,7720.83,1670.533,A,160.09,1037.219,0.129788653,0.966118174,0.134340349,1.001312664,0.006254686,FALSE,1,
176249,31-Dec-21,2021,TAST,CARROLS RESTAURANT GROUP INC,USD,1687.064,4.2902,214.224,214.224,29.151,1430.054,49.933,50.482,1274.056,0,-12.045,68.753,-0.86,1472.84,-43.029,1652.37,214.224,A,2.96,222.316,0.131776862,0.979435279,0.134543716,0,0,FALSE,FALSE,
186197,31-Dec-21,2021,PSHG,PERFORMANCE SHIPPPING INC,USD,144.924,17.1845,87.349,87.349,9.573,31.574,5.083,7.854,42.128,0,-8.429,-1.025,-2.01,57.575,-9.706,36.491,87.349,A,3.71,4.917,0.033928128,0.251794044,0.134745554,0,0,FALSE,FALSE,
61380,31-Dec-21,2021,ERIE,ERIE INDEMNITY CO,USD,2242.057,25.6737,1342.478,1342.478,222.098,2278.67,52.29,2.098,91.734,196.294,318.097,355.307,5.69,899.579,297.86,2633.977,1342.478,A,192.66,355.307,0.158473669,1.174803763,0.134893737,3.75394913,0.019484839,FALSE,1,
1230,31-Dec-21,2021,ALK,ALASKA AIR GROUP INC,USD,13951,30.1892,3801,3801,3116,5342,125.906,634,3452,0,-240,154,3.77,10150,478,6176,3801,A,52.1,834,0.059780661,0.44269228,0.13503886,0,0,FALSE,FALSE,
14822,31-Dec-21,2021,WRB,BERKLEY (W R) CORP,USD,32086.414,37.6342,6653.011,6653.011,2748.449,7987.585,176.781,427.595,3049.371,355.736,1195.867,1247.867,5.48,25418.684,1022.49,9235.452,6653.011,A,82.39,1247.867,0.038890822,0.287830606,0.135117047,2.012297702,0.024424053,FALSE,1,
3734,31-Dec-21,2021,DAN,DANA INC,USD,7632,13.3251,1922,1922,294,7733,144.239,74,2595,58,363,752,1.35,5459,197,8945,1922,A,22.82,1212,0.158805031,1.172038784,0.13549469,0.402110386,0.017620963,FALSE,1,
61739,31-Dec-21,2021,HIG,HARTFORD FINANCIAL SERVICES,USD,76578,52.2444,17509,17498,5453,18767,334.926,0,5128,498,2534,2968,6.62,58735,2365,21735,17843,A,69.04,2968,0.038757868,0.283828254,0.136553945,1.486895613,0.021536727,FALSE,1,
15782,31-Dec-21,2021,PUK,PRUDENTIAL PLC,USD,199102,12.4971,17088,17088,7170,22880,1367.356,723,6488,2156,3143,3620,1.67,176174,-2042,26500,17088,A,34.43,3620,0.018181636,0.133097608,0.136603774,1.57676567,0.045796273,FALSE,1,
179583,30-Jun-21,2021,FN,FABRINET,USD,1616.122,30.2603,1112.52,1112.52,547.932,1622.241,36.765,14.749,31.208,0,150.796,187.048,3.95,503.602,148.341,1879.35,1112.52,A,95.87,257.109,0.159090093,1.162876318,0.136807407,0,0,FALSE,FALSE,
122777,31-Dec-21,2021,PCOM,POINTS.COM INC,USD,148.742,3.9451,58.952,58.952,101.075,319.217,14.943,1.136,0.027,0,-1.181,3.364,-0.02,89.79,-0.344,370.008,58.952,A,15.3139,50.791,0.341470466,2.487582525,0.137270005,0,0,FALSE,FALSE,
3429,31-Dec-21,2021,CTO,CTO REALTY GROWTH INC,USD,733.139,60.0879,430.45,355.48,31.349,60.61,5.916,0,278.471,24.073,-1.385,,4.69,302.659,29.94,70.272,430.48,A,61.42,9.662,0.013178947,0.095850855,0.137494308,4.06913455,0.06625097,FALSE,1,
35552,31-Dec-21,2021,AESE,ALLIED ESPORTS ENT INC,USD,105.804,2.5218,98.647,98.647,92.887,4.274,39.117,0,0,0,-15.772,-12.462,-0.39,7.157,62.866,4.956,98.647,A,1.71,0.682,0.006445881,0.046841329,0.137610977,0,0,FALSE,FALSE,
37032,31-Dec-21,2021,VIAO,VIA OPTRONICS AG -ADS,USD,183.867,3.2632,73.924,73.924,65.968,177.322,22.654,41.607,9.834,0,-15.193,-8.252,-0.59,109.357,-13.37,205.631,73.924,A,7.35,28.309,0.15396455,1.118368168,0.137668931,0,0,FALSE,FALSE,
29028,31-Aug-21,2021,COST,COSTCO WHOLESALE CORP,USD,59268,39.7533,17564,17564,12175,168903,441.825,1093,10314,5748,7307,9088,11.27,41190,5007,195929,17564,A,455.49,27026,0.455996491,3.305814267,0.137937722,13.00967578,0.028561935,FALSE,1,
2547,31-Dec-21,2021,CI,CIGNA CORP,USD,154889,145.8811,47112,47112,6001,150190,322.948,2676,31561,1347,8441,11364,15.73,107705,5365,174274,47112,A,229.63,24084,0.155491997,1.125154143,0.138196174,4.170950122,0.018163786,FALSE,1,
18683,31-Jan-22,2021,SAIC,SCIENCE APPLICATIONS INTL CP,USD,5746,28.9107,1619,1619,111,6370,56,200,2562,86,517,682,4.77,4117,277,7394,1619,A,82.03,1024,0.178210929,1.286808214,0.138490668,1.535714286,0.018721374,FALSE,1,
29962,31-Oct-21,2021,LMNR,LIMONEIRA CO,USD,392.276,9.9803,176.47,176.501,0.439,143.012,17.685,3.209,132.885,5.303,-6.224,3.588,-0.23,193.031,-3.441,166.027,187.28,A,16.13,23.015,0.058670426,0.42324027,0.138622031,0.299858637,0.01859012,FALSE,1,
21165,31-Dec-21,2021,ICD,INDEPENDENCE CONTRACT DRLLNG,USD,397.104,19.1288,195.229,195.229,4.14,75.751,10.206,5.157,142.776,0,-42.41,-3.495,-8.89,201.875,-66.712,87.955,195.229,A,3,12.204,0.030732503,0.221491096,0.138752771,0,0,FALSE,FALSE,
39954,31-Dec-21,2021,RDBX,REDBOX ENTERTAINMENT INC,USD,378.032,-2.4168,-30.498,-30.498,18.478,248.436,12.619,36.327,288.896,0,-136.268,-27.138,-0.58,440.983,-112.789,288.54,-30.495,A,7.41,40.104,0.106086257,0.763268718,0.138989395,0,0,FALSE,FALSE,
32852,31-Dec-21,2021,AKU,AKUMIN INC,USD,1918.826,1.1815,105.189,105.189,48.419,362.527,89.027,42.043,1397.922,0,13.657,58.552,-0.56,1597.678,-43.291,421.079,105.189,A,1.75,58.552,0.030514492,0.219446161,0.139052292,0,0,FALSE,FALSE,
10086,31-Dec-21,2021,STC,STEWART INFORMATION SERVICES,USD,2813.362,47.6707,1282.009,1282.009,575.429,2830.404,26.893,37.1,595.808,37.235,422.314,458.7,11.9,1518.627,323.216,3289.104,1282.009,A,79.73,458.7,0.163043362,1.169100884,0.139460473,1.384561038,0.017365622,FALSE,1,
163884,31-Dec-21,2021,FSP,FRANKLIN STREET PROPERTIES,USD,1364.173,7.5309,783.203,783.203,40.751,180.486,103.999,0,474.787,71.771,13.395,,0.87,580.97,92.717,209.779,783.203,A,5.95,29.293,0.021473083,0.153777417,0.139637428,0.690112405,0.115985278,FALSE,1,
7315,31-Dec-21,2021,SIEB,SIEBERT FINANCIAL CORP,USD,1404.235,1.5203,49.263,49.263,330.584,58.07,32.403,9.256,8.409,0,7.992,9.437,0.16,1353.729,5.063,67.507,49.263,A,2.32,9.437,0.006720385,0.048073862,0.13979291,0,0,FALSE,FALSE,
4450,30-Jun-21,2021,ESP,ESPEY MFG & ELECTRONICS CORP,USD,37.981,12.5184,30.332,30.332,9.895,23.855,2.423,0,0,1.201,-0.426,0.094,-0.08,7.649,-0.182,27.735,30.332,A,14.82,3.88,0.102156341,0.730233538,0.139895439,0.495666529,0.033445785,FALSE,1,
183366,31-Dec-21,2021,H,HYATT HOTELS CORP,USD,12603,32.3983,3563,3563,1244,2603,109.975,45,4317,0,-273,37,-2.13,9037,-222,3028,3563,A,95.9,425,0.03372213,0.240260255,0.140356671,0,0,FALSE,FALSE,
65609,31-Dec-21,2021,CHRW,C H ROBINSON WORLDWIDE INC,USD,7028.112,15.6513,2021.934,2021.934,257.413,19858.79,129.186,591.311,1635.018,280.217,1082.108,1173.367,6.31,5006.178,844.245,23102.138,2021.934,A,107.63,3243.348,0.461482116,3.287104417,0.140391681,2.169097271,0.020153278,FALSE,1,
31823,31-Dec-21,2021,VNTR,VENATOR MATERIALS PLC,USD,2364,5.2617,563,563,156,1901,107,11,998,0,10,129,-0.72,1796,-77,2212,563,A,2.54,311,0.131556684,0.9357022,0.140596745,0,0,FALSE,FALSE,
1274,31-Dec-21,2021,Y,ALLEGHANY CORP,USD,32268.675,675.5557,9186.882,9186.882,2698.924,10311.063,13.599,0,3115.699,0,1511.911,1689.942,74.66,22764.447,1034.892,12001.005,9186.882,A,667.59,1689.942,0.052370976,0.371908825,0.140816707,0,0,FALSE,FALSE,
25737,31-Dec-21,2021,CAKE,CHEESECAKE FACTORY INC,USD,2798.125,6.3217,330.166,330.166,189.627,2513.155,52.227,131.818,1684.286,0.588,106.064,194.618,1.01,2467.959,72.373,2927.54,330.166,A,39.15,414.385,0.148093813,1.046250614,0.141547169,0.011258544,0.000287575,FALSE,1,
38848,31-Dec-21,2021,NEGG,NEWEGG COMMERCE INC,USD,626.582,0.493,182.282,182.282,104.33,2039.411,369.719,21.078,86.15,0,33.512,44.35,0.08,444.3,36.262,2376.225,182.282,A,10.37,336.814,0.537541774,3.792360776,0.141743311,0,0,FALSE,FALSE,
6946,31-Dec-21,2021,MGA,MAGNA INTERNATIONAL INC,USD,29086,39.7352,11836,11836,2948,31097,297.872,729,4944,524,1916,3428,5,16861,1514,36242,11836,A,80.94,5145,0.176889225,1.246029017,0.141962364,1.759144868,0.021733937,FALSE,1,
121257,30-Jun-21,2021,GEG,GREAT ELM GROUP INC,USD,161.869,2.095,54.36,54.36,74.916,54.723,25.948,3.894,25.717,0,-3.953,4.716,-0.34,59.792,-8.084,63.816,89.889,A,2.25,9.093,0.056175055,0.394244729,0.142487777,0,0,FALSE,FALSE,
160570,31-Dec-21,2021,CVGI,COMMERCIAL VEHICLE GROUP INC,USD,507.693,3.9536,126.653,126.653,34.958,832.91,32.035,18.617,204.372,0,53.162,71.657,0.72,381.04,23.732,971.578,126.653,A,8.06,138.668,0.273133567,1.913711633,0.142724516,0,0,FALSE,FALSE,
110179,31-Dec-21,2021,VTR,VENTAS INC,USD,24717.786,27.1754,10854.385,10854.385,196.597,3285.9,399.42,721.853,11502.925,698.521,426.414,,0.13,13491.743,49.008,3832.99,10854.385,A,51.12,547.09,0.022133455,0.155070118,0.142731914,1.748838316,0.034210452,FALSE,1,
5539,31-Dec-21,2021,HCSG,HEALTHCARE SERVICES GROUP,USD,777.529,6.1364,452.677,452.677,185.19,1406.815,73.769,6.5,11.299,62.799,57.369,65.636,0.61,324.852,45.863,1641.959,452.677,A,17.79,235.144,0.302424733,2.111765606,0.143209422,0.851292548,0.047852307,FALSE,1,
3570,31-Jul-21,2021,CBRL,CRACKER BARREL OLD CTRY STOR,USD,2391.694,28.2433,663.633,663.633,144.593,2416.078,23.497,50.575,1075.558,23.766,154.091,262.695,10.71,1728.061,254.513,2821.444,663.633,A,136.18,405.366,0.169489073,1.179684358,0.14367324,1.01144827,0.007427289,FALSE,1,
14501,30-Sep-21,2021,NUZE,NUZEE INC,USD,13.743,0.6853,12.212,12.212,10.817,1.65,17.82,0.223,0.311,0,-17.799,-17.442,-1.13,1.531,-18.552,1.927,12.212,A,2.2,0.277,0.020155716,0.140216838,0.143746757,0,0,FALSE,FALSE,
17115,31-Dec-21,2021,SIGI,SELECTIVE INS GROUP INC,USD,10461.389,46.2396,2782.885,2782.885,994.889,2792.084,60.184,0,543.346,62.549,416.415,440.715,6.5,7478.504,403.837,3261.104,2982.885,A,81.94,469.02,0.044833435,0.31172763,0.14382246,1.039296158,0.012683624,FALSE,1,
2497,31-Dec-21,2021,MTZ,MASTEC INC,USD,7121.393,33.231,2539.809,2539.809,360.736,6805.735,76.429,233.338,2052.611,0,419.85,842.676,4.45,4577.532,328.831,7951.781,2539.809,A,92.28,1146.046,0.160930032,1.116604715,0.144124442,0,0,FALSE,FALSE,
150764,31-Dec-21,2021,TFII,TFI INTERNATIONAL INC,USD,5753.123,24.0937,2220.311,2220.311,19.292,6173.476,92.153,478.93,1558.37,89.121,653.921,1046.953,6.97,3532.812,664.361,7220.429,2220.311,A,112.11,1046.953,0.181979944,1.255045129,0.144998725,0.967098195,0.008626333,FALSE,1,
29680,31-Dec-21,2021,WTTR,SELECT ENERGY SERVICES INC,USD,950.192,6.2856,591.934,591.934,85.876,653.732,94.173,14.11,53.222,0,-56.659,35.799,-0.48,255.018,-42.225,764.62,592.096,A,6.23,110.888,0.116700625,0.804700524,0.145023672,0,0,FALSE,FALSE,
174282,30-Sep-21,2021,ESOA,ENERGY SERVICES OF AMER CORP,USD,70.171,2.5429,34.637,34.637,8.227,104.652,13.621,8.442,9.021,0,-0.743,4.15,0.52,35.534,9.097,122.466,34.637,A,1.66,17.814,0.253865557,1.745250887,0.145460781,0,0,FALSE,FALSE,
16116,31-Dec-21,2021,CONE,CYRUSONE INC,USD,7452,22.5672,2923.7,2923.7,347.6,1030.3,129.555,0,3828.6,258.8,37.3,,0.2,4528.3,25.3,1205.7,2923.7,I,89.72,175.4,0.023537305,0.161795491,0.145475657,1.997607194,0.022264904,FALSE,1,
37778,30-Sep-21,2021,GROY,GOLD ROYALTY CORP,USD,279.499,3.1062,225.318,225.318,11.023,0.164,72.539,0.036,0.011,0,-9.682,-9.677,-0.36,54.181,-15.006,0.192,225.318,A,5,0.028,0.000100179,0.000686943,0.145833333,0,0,FALSE,FALSE,
125274,31-Dec-21,2021,BSQR,BSQUARE CORP,USD,47.758,1.9203,39.125,39.125,40.086,34.467,20.374,0.357,1.363,0,-3.892,-3.407,-0.13,8.633,-2.242,40.367,39.125,A,1.71,5.9,0.123539512,0.845240588,0.146158991,0,0,FALSE,FALSE,
8350,31-Dec-21,2021,PKOH,PARK OHIO HOLDINGS CORP,USD,1360,24.9523,314.1,314.1,54.1,1227.5,12.588,23.5,642.2,6.3,2.2,40.9,-2.07,1035.2,-24.8,1438,314.1,A,21.17,210.5,0.154779412,1.057352941,0.146383866,0.500476644,0.023640843,FALSE,1,
237820,31-Dec-21,2021,AENZ,AENZA S.A.A,USD,1478.254,1.7237,300.587,300.587,239.799,843.702,174.384,77.958,383.217,10.766,53.995,102.274,-0.18,1114.171,-38.383,988.702,300.587,A,1.62,145,0.098088691,0.668830932,0.14665693,0.061737315,0.038109454,FALSE,1,
6867,31-Dec-21,2021,MDU,MDU RESOURCES GROUP INC,USD,8910.435,16.6356,3382.874,3382.874,54.161,4847.3,203.351,183.421,2683.1,174.084,534.219,833.433,1.87,5527.561,378.131,5680.733,3382.874,A,30.84,833.433,0.093534491,0.637537112,0.146712229,0.856076439,0.027758639,FALSE,1,
38374,31-Dec-21,2021,ACVA,ACV AUCTIONS INC,USD,982.96,3.5629,556.097,556.097,579.759,305.809,156.082,1.306,2.549,0,-75.205,-66.941,-0.5,426.863,-78.182,358.435,556.097,A,18.84,52.626,0.053538293,0.364648612,0.146821599,0,0,FALSE,FALSE,
28930,31-Dec-21,2021,MAR,MARRIOTT INTL INC,USD,25553,4.3334,1414,1414,1393,11797,326.3,955,10431,0,1729,2032,3.34,24139,1099,13829,1414,A,165.24,2032,0.079520996,0.541188901,0.146937595,0,0,FALSE,FALSE,
28349,31-Dec-21,2021,ALL,ALLSTATE CORP,USD,99440,82.5175,25179,23154,5883,43150,280.595,0,8441,958,6328,7438,16.98,74313,1599,50588,25179,A,117.65,7438,0.074798874,0.508728882,0.147030916,3.414173453,0.029019749,FALSE,1,
147305,31-Dec-21,2021,JBLU,JETBLUE AIRWAYS CORP,USD,13642,12.0281,3849,3849,2842,5147,320,461,4341,0,-913,-373,-0.57,9793,-182,6037,3849,A,14.24,890,0.065239701,0.442530421,0.147424217,0,0,FALSE,FALSE,
180646,31-Dec-21,2021,MYRG,MYR GROUP INC,USD,1121.092,30.7689,519.102,519.102,82.092,2129.414,16.871,8.804,16.694,0,115.462,161.667,4.95,601.99,85.01,2498.289,519.102,A,110.55,368.875,0.329031872,2.228442447,0.147651052,0,0,FALSE,FALSE,
64835,31-Mar-22,2021,RYAAY,RYANAIR HOLDINGS PLC,USD,16829.555,,6160.143,,4027.815,4545.485,226.92,1423.476,4216.886,,-468.346,330.819,-1.18,10669.412,-267.499,5333.207,6160.143,A,87.12,787.722,0.046805872,0.316895307,0.147701374,0,0,FALSE,FALSE,
17997,31-Dec-21,2021,CSTM,CONSTELLIUM SE,USD,5258.994,2.1996,311.627,311.627,167.187,5962.999,141.677,293.43,2127.936,0,417.399,721.065,1.99,4928.032,292.293,6996.829,311.627,A,17.91,1033.83,0.196583225,1.330450082,0.147756934,0,0,FALSE,FALSE,
174236,31-Dec-21,2021,SEM,SELECT MEDICAL HOLDINGS CORP,USD,7360.171,8.2906,1109.981,1109.981,74.31,5285.149,133.885,289.259,4472.925,50.6,569.746,772.391,2.98,5995.236,402.225,6204.515,1109.981,A,29.4,919.366,0.124910957,0.84298517,0.148176932,0.377936289,0.012854976,FALSE,1,
11872,30-Sep-21,2021,ARKR,ARK RESTAURANTS CORP,USD,161.216,14.1966,50.412,50.412,19.171,112.32,3.551,13.138,78.061,0,5.397,9.027,3.58,109.764,12.895,131.87,50.412,A,15.695,19.55,0.121265879,0.817970921,0.148252066,0,0,FALSE,FALSE,
146140,31-Dec-21,2021,PDM,PIEDMONT OFFICE REALTY TRUST,USD,3930.665,14.5096,1785.794,1785.794,8.86,458.539,123.077,290,1587.79,104.23,49.746,,-0.01,2143.242,-1.153,538.537,1785.794,A,18.38,79.998,0.020352281,0.137009132,0.148546896,0.846868221,0.046075529,FALSE,1,
146171,31-Dec-21,2021,MANT,MANTECH INTL CORP,USD,2639.565,41.0682,1675.42,1675.42,53.374,2174.545,40.796,32.761,363.719,61.826,188.316,262.016,3.35,964.145,137.017,2553.956,1675.42,A,72.93,379.411,0.143739972,0.967567004,0.148558158,1.515491715,0.020780087,FALSE,1,
33487,31-Dec-21,2021,HUYA,HUYA INC -ADS,USD,2086.6,6.9497,1654.522,1654.522,1733.945,1521.004,238.071,5.742,7.097,0,-47.993,-33.965,0.38,432.078,91.855,1786.951,1654.522,A,6.94,265.947,0.127454711,0.856393655,0.148827248,0,0,FALSE,FALSE,
129466,31-Dec-21,2021,AGEN,AGENUS INC,USD,465.958,0.0038,34.44,0.98,306.923,251.649,256.898,3.69,55.25,0,37.228,44.016,-0.11,418.049,-23.926,295.665,34.44,A,3.22,44.016,0.094463449,0.634531438,0.148871189,0,0,FALSE,FALSE,
1864,31-Jan-22,2021,REX,REX AMERICAN RESOURCES CORP,USD,550.361,72.7689,430.792,430.792,257.945,659.211,5.92,4.6,6.39,0,69.084,87.115,7.95,62.799,52.364,774.802,430.792,A,96.43,115.591,0.2100276,1.407806876,0.149187792,0,0,FALSE,FALSE,
175686,31-Dec-21,2021,PRIM,PRIMORIS SERVICES CORP,USD,2543.327,18.6118,990.055,990.055,205.643,2975.413,53.195,128.817,692.291,12.87,186.55,292.109,2.17,1553.272,115.611,3497.632,990.055,A,23.98,522.219,0.205329083,1.375219152,0.149306445,0.241940032,0.010089242,FALSE,1,
5783,31-Dec-21,2021,JBHT,HUNT (JB) TRANSPRT SVCS INC,USD,6794.348,29.6669,3117.816,3117.816,355.549,10344.098,105.094,414.172,1069.357,124.442,1042.17,1599.263,7.14,3676.532,760.806,12168.302,3117.816,A,204.4,1824.204,0.268488455,1.790944768,0.149914425,1.184101852,0.005793062,FALSE,1,
